CONF_ACC,CONF_AEC,CONF_A_SUN,CONF_A_TEN,CONF_BIG_EAST,CONF_BIG_SKY,CONF_BIG_SOUTH,CONF_BIG_TEN,CONF_BIG_TWELVE,CONF_BIG_WEST,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_HORIZON,CONF_IND,CONF_IVY,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MID_CONT,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_PAC_TEN,CONF_PAC_TWELVE,CONF_PATRIOT,CONF_SEC,CONF_SOUTHERN,CONF_SOUTHLAND,CONF_SUMMIT,CONF_SUN_BELT,CONF_SWAC,CONF_WAC,CONF_WCC,SEASON,TEAMID,SCORE_MEAN,FGM_MEAN,FGA_MEAN,FGM3_MEAN,FGA3_MEAN,FTM_MEAN,FTA_MEAN,OR_MEAN,DR_MEAN,AST_MEAN,TO_MEAN,STL_MEAN,BLK_MEAN,PF_MEAN,SCORE_MEDIAN,FGM_MEDIAN,FGA_MEDIAN,FGM3_MEDIAN,FGA3_MEDIAN,FTM_MEDIAN,FTA_MEDIAN,OR_MEDIAN,DR_MEDIAN,AST_MEDIAN,TO_MEDIAN,STL_MEDIAN,BLK_MEDIAN,PF_MEDIAN,SCORE_STDDEV,FGM_STDDEV,FGA_STDDEV,FGM3_STDDEV,FGA3_STDDEV,FTM_STDDEV,FTA_STDDEV,OR_STDDEV,DR_STDDEV,AST_STDDEV,TO_STDDEV,STL_STDDEV,BLK_STDDEV,PF_STDDEV,WLOCN,WLOCH,WLOCA,WINMARGINMEDIAN,WINMARGINMEAN,LOSEMARGINMEDIAN,LOSEMARGINMEAN,WON_CONFERENCE,TOTAL_WINS,REGION
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1278,72.911765,26.264706,55.5,7.029412,17.382353,13.352941,19.029412,10.794118,24.382353,16.735294,12.735294,7.970588,5.529412,16.5,72.5,25,55,7,19,12,17,11,24,15.5,13.5,7.5,5,15.5,12.57551168,5.604699457,7.785962497,2.876079971,4.805392804,6.271060756,8.72643249,3.497006577,5.081247189,5.29899264,3.360274394,4.086083455,3.047455988,5.269983586,4,14,3,23,20.666667,5,10.153846,0,21,Z
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1314,80.37931,28.206897,58.517241,6.896552,18.103448,17.068966,24.275862,14.034483,25.965517,17.965517,16.62069,7.896552,3.931034,17.37931,82,28,59,7,17,17,23,13,25,18,17,7,4,18,10.51330381,4.435081848,7.646757875,2.794699447,4.916043938,6.140794737,7.727023813,4.263489181,6.657341587,4.101243348,4.647685983,4.203271107,2.419135589,3.922588431,1,13,8,14,17.318182,4,6.857143,0,22,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023,1425,72.78125,26,56.90625,6.46875,18.75,14.3125,19.25,8.03125,24.3125,13.4375,11.78125,7.03125,5.15625,17.1875,71.5,26,56,5,18.5,14,20,8,25,12,11,7,5,18,10.89757111,4.219769188,5.132812679,3.350342968,3.88545673,5.139583933,6.584439156,3.587472648,4.808846015,4.332454385,3.607647571,2.923590088,2.541391154,3.411909876,2,15,5,10,11.863636,6.5,8.4,0,22,W
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1448,78.413793,26.137931,57.241379,6.103448,17.724138,20.034483,26.62069,14.758621,26.931034,14.586207,15.103448,6.413793,4.37931,18.482759,75,25,57,6,18,19,25,14,27,14,15,7,5,18,11.97770917,4.525516103,6.743542763,2.143842112,3.272139514,6.721409078,8.79697107,4.239736902,5.32467999,4.127583555,4.730937856,3.235045131,1.801066906,4.38031871,1,16,7,11.5,15.666667,10,12.6,0,24,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,1401,75.911765,26.647059,59.294118,7.676471,21.911765,14.941176,22.205882,12.823529,26.058824,16.882353,11.794118,6.911765,3.764706,18.088235,75,27,61,7,22,14.5,22.5,12,26,17,12,7,4,18,11.34945638,4.525231265,6.407994148,2.636809246,4.60149943,5.597300063,6.781344336,4.281536056,5.291165751,5.168463215,4.169001079,2.667056617,1.843231944,3.800858324,4,17,5,13.5,15.653846,5,6.75,0,26,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1242,82.71875,29.5625,60.71875,8.71875,21.53125,14.875,22.34375,12.03125,26.8125,16.28125,13.09375,6.9375,4.6875,18.125,83.5,29,61,9,21,13,20,12,27,16,13,7,4.5,17.5,9.176528156,4.398955103,4.509734139,3.174844406,4.158042208,6.987315722,8.026606444,2.799589613,4.291307843,3.961381072,3.420614711,2.601953305,2.468348031,4.640286414,4,14,10,10.5,12.75,3.5,6.5,0,28,Y
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1385,70.483871,25.064516,56.967742,6.096774,17.387097,14.258065,20.645161,10,24.967742,12.354839,10.612903,7.483871,6.580645,17.548387,69,26,57,6,17,13,19,10,23,12,10,7,6,17,8.78206872,3.549041983,3.361387362,2.867691755,4.038790413,5.202356774,6.863179001,3.614784503,5.653812077,3.773136494,2.764988427,3.828585248,3.180924394,3.538725901,1,14,5,13,12.85,11,14.090909,0,20,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,1113,83.516129,27.967742,60.258065,8.935484,24.548387,18.645161,25.258065,9.903226,25.322581,14.16129,10.709677,6.580645,3.580645,18.935484,81,27,61,9,25,20,25,8,25,14,11,6,3,18,10.10237918,3.833917709,6.850633766,2.619611803,5.06516673,5.250703953,7.624380827,3.379889939,5.293940498,3.890987664,3.174833854,3.159896517,2.306139632,3.846517776,3,13,4,13,16,6,6,0,20,X
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1268,70.363636,24.848485,55.333333,6.848485,20.727273,13.818182,18.69697,8.727273,22.606061,11.515152,10,5.363636,3.666667,15.848485,71,25,54,7,21,13,18,8,23,12,10,5,4,16,12.10583066,4.472982897,6.420994238,2.906041294,4.339302363,6.227231247,7.447670978,2.648970555,4.676666762,3.093553943,3.201562119,2.302419597,1.848422841,3.725932903,3,16,2,18,17.619048,7.5,11,0,21,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011,1208,68.8125,25,55.375,4.71875,13.875,14.09375,20.25,12.375,25.34375,15.1875,13.40625,6.5,5.03125,16.5,66,25,53,4,12,12.5,18,12,24,15,13,6,5,16,11.34627265,4.196772927,8.162660841,2.714767025,5.729099493,6.22357317,8.312446932,4.062019202,4.667038676,3.889087297,3.875975361,2.816999113,2.608724593,4.421355788,2,12,7,7,10.714286,7,7.272727,0,21,W
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1452,73.9375,25.40625,61.71875,6.65625,20.90625,16.46875,24.9375,16.84375,19.9375,14.53125,13.0625,10.9375,2.84375,23.34375,73,25,61,6.5,20,17.5,26,17,19.5,14,13,10,2.5,24,11.00128293,5.296738997,7.996912217,1.993689545,5.157890169,5.260837481,6.904591733,4.779724469,3.81793308,4.607037877,3.662693408,4.126527111,1.798016407,5.533530519,6,12,5,11,14.913043,12,12.888889,0,23,Y
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1345,83.393939,28.515152,58.393939,8.333333,20.424242,18.030303,25,11.030303,26.666667,18.393939,10.969697,5.666667,3.787879,14.363636,83,29,59,9,20,18,24,10,26,19,11,5,3,15,10.60936907,4.258236255,5.539288041,3.158981956,5.0746324,6.151650429,9.161741101,3.321189998,4.674844062,4.814946729,2.800500491,2.965074535,1.964649587,3.7401385,6,16,7,10,15.931034,4,6.25,0,29,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1455,73.129032,25.064516,57.903226,7.322581,22.290323,15.677419,21.903226,11.612903,25.870968,14.322581,9.83871,7.258065,3.580645,20.225806,74,26,59,7,22,14,20,11,26,14,10,7,3,19,12.29564134,4.234268768,6.714932837,2.314981641,4.627407806,8.657894663,11.24086247,4.310277833,4.674340809,3.673210176,4.107690105,3.043766745,2.377312138,4.609480665,1,13,9,21,20.956522,4.5,7.125,0,23,Y
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1124,69.125,23.9375,55.15625,7,18.3125,14.25,21.375,14.5,24.03125,14.40625,12.375,8.03125,3.84375,16.71875,69,24,55,7,18.5,13.5,22,14,23.5,15,12,8,3,16.5,10.2760291,4.287547667,6.50116305,2.688085936,4.099075384,6.143446508,8.33085986,4.071933816,4.869154855,5.627463638,2.970282983,2.764806141,2.171804319,3.558129003,2,15,6,12,15,9,7,0,23,Z
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1314,75.678571,27.714286,62.892857,5.607143,17.714286,14.642857,21.928571,13.964286,26.142857,15.464286,14.428571,7.214286,4.714286,5.642857,75.5,26.5,62,5,18,14,22,13.5,27,15,13.5,7,4,0,12.02483102,5.72749797,7.563750194,2.543536318,4.310685676,5.293002267,5.925016456,4.392604467,4.079890072,5.087982508,4.533240011,2.712892921,3.113377908,7.856180815,5,10,3,9,13.833333,6,7.3,0,18,Z
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1228,68.636364,23.939394,57.939394,7.69697,23.848485,13.060606,18.090909,11.848485,21.454545,10.151515,11.484848,6.878788,3.909091,18.212121,68,24,58,7,25,13,17,11,21,10,11,7,4,19,10.79299013,4.322465963,7.318381788,3.087118883,4.556048288,4.709958811,6.472845356,3.589230558,4.994314968,3.527757928,3.817076892,2.394754267,2.255044789,4.456438937,4,12,5,11,11.952381,13,12.083333,0,21,W
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1139,68.424242,23.939394,53.363636,6.545455,19.060606,14,20.333333,11.606061,24.878788,12.878788,13.272727,5.666667,2.30303,18.060606,68,24,53,6,19,14,21,11,24,13,13,5,2,18,9.93110739,3.445462523,6.613519184,2.773658595,4.749601246,5.545268253,7.096067009,3.904639804,4.151487444,3.434726772,4.417809978,2.406588249,1.776317258,3.904639804,5,13,7,11,10.52,13,12.625,0,25,W
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1266,77.727273,26.333333,57.424242,9.424242,23.969697,15.636364,20.606061,9.606061,28.454545,13.636364,13.909091,4.818182,4.272727,18.666667,76,26,58,9,23,15,20,10,28,13,14,5,4,18,10.88942354,3.628590222,5.679075101,3.26946387,4.61305788,7.140632745,9.113655249,3.690692618,5.06267538,3.586591139,4.719399008,2.651114671,2.648970555,3.388091941,2,16,6,15,15.125,6,8.666667,0,24,X
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1323,70.352941,25.588235,55.235294,6.588235,17.647059,12.588235,17.794118,11.117647,25.117647,17,11.058824,5.088235,3.823529,14.235294,69,24.5,55,6.5,17,11,15,10.5,25.5,16,11,4.5,4,14.5,13.66012189,4.955056508,6.875775738,2.698121013,4.312647679,6.44377855,8.824138428,3.967784772,6.07411154,4.334498702,3.374962815,2.234273707,2.222073581,4.936314516,4,17,4,12,14.04,12,11.666667,0,25,Z
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1439,79.25,27,55.125,8.84375,21.96875,16.40625,22.34375,7.3125,25.21875,15.09375,12.125,4,2.78125,16.40625,80,26,56.5,8,23,16,21.5,8,24,14.5,12,4,3,17,12.96645796,5.400119443,7.443334333,3.00654536,4.788995302,4.77803694,6.219684558,3.04204405,5.40450451,4.848407574,3.607787272,1.796052895,1.496972612,3.875975361,3,15,4,11.5,12.136364,6,11.2,0,22,W
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1458,67.483871,23.612903,53.129032,7.645161,21.16129,12.612903,17.16129,9.741935,22.677419,12.774194,8.870968,5.612903,3.612903,16.354839,67,23,53,8,21,13,16,9,22,13,9,5,3,16,10.94187968,4.096156125,6.042857685,2.714754501,5.710205951,6.322854972,8.363000957,3.346318724,4.118147642,3.546920495,3.60316472,2.871438838,2.764988427,3.746539603,2,16,5,16,17.956522,7,7.875,0,23,W
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1458,65.529412,23.764706,55.882353,7.411765,22.176471,10.588235,16.735294,11.5,25.176471,13.382353,9.735294,5.676471,4.294118,13.970588,67,23,55,7,22,10.5,15.5,11.5,25,13,9,5,3.5,14,13.44626859,4.985183046,6.246282334,2.675564426,4.833410183,5.929472574,8.561042226,4.287048868,5.479828464,3.757938664,3.165235694,3.235415584,2.431228702,4.188623043,3,15,5,12,18.521739,9,9,0,23,Z
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1345,72.65625,25.6875,57.375,6.9375,18.90625,14.34375,20.15625,11.03125,24.1875,15.8125,10.34375,6.28125,4.125,18.03125,74,25,57,6.5,19,13.5,20,10.5,23,14.5,11,5.5,4,19,10.42209,4.781938414,6.43453386,2.551881071,5.069576412,5.94929853,8.436133415,3.614347521,5.057332597,5.294169057,3.337077913,2.909765283,2.028029339,3.676291746,2,16,7,15,17.08,7,9.714286,0,25,Z
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1257,73.275862,24.551724,58.413793,7.965517,23.482759,16.206897,21.655172,11.655172,26.275862,15.241379,13.896552,8.344828,5.206897,20.448276,73,23,58,8,23,15,21,12,26,15,14,8,4,21,13.5643876,6.162016147,8.567035018,2.90913286,5.834752351,5.544490869,7.513206772,4.592508356,4.173868949,5.841080979,3.255158829,2.806572108,3.436976578,3.355019821,2,13,5,17.5,20.6,4,5.888889,0,20,W
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1403,77.533333,28.233333,59.666667,4.566667,11.366667,16.5,21.6,11.366667,23.5,16.833333,12.866667,7.766667,3.966667,17.033333,72.5,27.5,58,3,10.5,16.5,21,11,22,16,13,7.5,3,16,15.47797842,6.179405878,7.97121258,3.420862318,5.288134643,6.79122154,7.95071022,4.080934084,5.847192061,5.71195562,3.739198978,3.847823671,2.251181023,3.189241916,2,13,5,15.5,19.75,14,15.6,0,20,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015,1116,78.029412,27.411765,61.264706,6.676471,19.058824,16.529412,22.823529,13,22.764706,16.147059,11.735294,7.764706,4.764706,18.970588,78.5,28,59.5,6.5,19,15.5,23,12.5,23,16,12,8,4,19,12.27089508,4.499950444,7.72759251,2.519266163,4.155618125,6.648013087,8.302867637,4.451761674,5.559915107,5.18817039,3.048187002,3.384983161,2.462553756,4.42092332,2,17,7,13,13.230769,9.5,9.5,0,26,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1329,66.533333,22.366667,51.466667,6.866667,19.833333,14.933333,20.433333,8.666667,22.933333,11.3,12,7.766667,5,19.266667,65,22,51.5,7,19.5,15,20,9,23,10.5,12,7,5,18,9.680172881,3.624469892,7.300133834,2.596195293,4.676303668,6.67436334,8.771754557,3.536346561,4.711931557,4.120177423,3.005741672,3.255587658,2.62612871,4.346487547,3,11,3,14,14.470588,10,10.538462,0,17,Z
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1173,67.96875,23.53125,52.09375,6.375,19.5,14.53125,21.6875,12.21875,25.78125,14.9375,14.28125,4.53125,2.84375,17.09375,67,23,53,6,19.5,14,19.5,13,26.5,15,13.5,5,3,16,9.972492417,3.11069301,6.556746678,2.485441409,5.512449274,6.848519402,9.316781579,3.159566901,4.790678971,4.219291291,4.097476663,2.015814476,2.049537753,3.904995775,3,15,6,7,8.333333,8,9.5,0,24,X
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1400,76.53125,27.8125,58.6875,7.40625,20.5,13.5,17.84375,8.5625,22.875,15.71875,10.9375,7.1875,4.5,17.46875,75,27,59,7,20.5,13.5,18.5,8.5,22.5,15.5,11.5,7,5,17,9.041068908,3.596032814,5.544177396,2.769178037,4.421355788,4.628104904,5.328616425,3.518957942,5.185276945,3.945061216,3.918010465,2.923072869,2.355501433,4.047973444,2,14,4,16,16.85,9,10.333333,0,20,Y
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1338,71.147059,25.882353,54.941176,6.058824,16.176471,13.323529,20,12.205882,23.558824,17.441176,11.705882,5.323529,3.470588,16.470588,71.5,26,57.5,5.5,16.5,13,18.5,12,23,17,11,5,3,15.5,10.67745386,4.822703288,6.875257232,2.616279802,5.036055401,5.115162168,7.28635087,3.890777043,4.887778023,4.678714995,3.90438305,2.331868564,1.84613109,4.998395443,3,16,8,13,13.592593,8,10.142857,0,27,Z
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1231,80,26.878788,55.272727,7.30303,17.757576,18.939394,25.424242,12.454545,26.151515,14.545455,13,7.484848,3.727273,17.090909,81,27,54,8,17,20,24,12,26,14,13,8,4,17,12.2754837,5.164527858,8.012773864,2.29789099,4.054552256,6.632964043,9.233195222,3.632242007,4.60381103,4.789904174,3.020761493,2.884454194,1.858640632,2.865349368,3,17,7,23,22.703704,4.5,5.666667,0,27,W
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1448,72.965517,26.206897,59.827586,4.344828,13.862069,16.206897,24.551724,14.62069,27.206897,11.793103,15.172414,7.344828,5.344828,20.103448,74,26,60,4,14,16,25,15,28,12,15,7,5,20,11.84869723,5.129601154,8.523366882,2.424220906,6.260557563,5.690714894,7.509927763,4.716337774,4.601081503,3.569506829,4.268396889,2.511059338,3.341042053,4.237121901,1,13,5,11,12.947368,10.5,11.5,0,19,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1409,74,25.677419,57.83871,6.967742,21.16129,15.677419,23.129032,10.096774,24.935484,13.709677,10.806452,6.806452,2.677419,17.709677,74,25,58,6,21,17,23,9,25,14,11,6,3,17,10.45944549,4.686058045,6.26150557,2.613858833,5.235117191,5.923890023,8.409288258,4.036127228,6.120650782,3.680521295,3.477732595,2.482194593,1.599731227,4.283250751,2,12,6,10,11.85,8,9.363636,0,20,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1217,73.448276,24.689655,52.758621,5.793103,14.896552,18.275862,25.172414,10.37931,23.758621,14.482759,11.551724,7.448276,4.965517,17.896552,73,25,52,6,16,19,27,10,24,13,10,7,5,18,11.39732491,4.184183194,7.684191434,2.756541674,4.715815518,6.594892797,8.900517513,4.609104251,4.239736902,3.776058924,3.58156195,2.501231297,2.275376892,3.638532122,4,10,11,12,15.48,7.5,8.75,0,25,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,1246,89.4375,32.15625,64.71875,9.9375,24.125,15.1875,19.65625,8.28125,25.9375,17.5625,10.34375,7.6875,6.28125,17.46875,90,32,63,9.5,24.5,13,17.5,8,26,17,10,8,6,18,13.63803388,5.518937307,6.721339971,3.573536204,5.922891608,6.387677121,7.925497335,3.576215178,4.19629253,6.100965006,2.946943501,2.3886492,2.93185368,4.272827635,2,14,7,13,16.304348,5,7,0,23,Z
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1150,78.357143,26.428571,61.035714,8,21.75,17.5,25.571429,14.571429,24.107143,14.214286,13.178571,8.714286,3.214286,16.964286,80,26,61,8.5,21,16.5,25,15,25,14,12.5,8,3,17,11.86096708,4.149328982,5.453385921,2.815302115,5.260791385,5.834126927,7.370755864,2.834033521,4.565079079,4.012546448,4.055664311,2.992052974,1.707437847,3.666486329,2,12,7,12,11.52381,12,9.428571,0,21,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1335,68.464286,23.535714,53.892857,6.5,19.035714,14.892857,22.5,12.357143,25.142857,14.392857,15.642857,7.928571,3.214286,19.678571,67.5,24,55,6,19,15,20.5,12.5,24,14,14.5,8,3,19.5,11.55175839,4.654604602,6.04513449,2.795499061,4.709974735,6.838557816,9.406459536,4.08442652,5.654983289,4.210562433,4.498677028,3.029833989,1.969341768,4.269214213,0,12,8,15.5,16.65,10,14.875,0,20,X
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1338,76.121212,26.30303,58.060606,9.212121,25.606061,14.30303,18.787879,8.757576,24.454545,14.333333,10.69697,5.151515,4.060606,16.242424,76,26,58,9,25,14,19,7,25,14,10,5,4,16,9.456339038,3.245042835,6.159034989,3.789439009,6.533277279,3.956678279,5.622263601,4.054552256,4.569538489,5.446711577,3.876893473,2.279270936,2.461445104,4.183526503,1,14,7,13.5,13.909091,7,10.909091,0,22,Y
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1266,78.294118,29.147059,60.941176,8.852941,24.705882,11.147059,15.588235,7.647059,22.617647,15.823529,9.705882,8.558824,3.235294,15.352941,78,29.5,59.5,8.5,25,11,14.5,7,23,16,10,8.5,3,15,11.87696885,5.099805977,5.26820757,3.163545637,5.941785338,4.580143884,5.929472574,2.880260405,4.438227236,5.440981345,2.657515569,2.893997754,1.826717822,3.558024311,4,14,7,13,15.84,11,11.555556,0,25,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,1211,77.064516,26.064516,55.451613,7.16129,19.064516,17.774194,24.645161,11.935484,25.322581,15.741935,14.548387,6.806452,3.516129,18.645161,73,25,55,7,19,15,23,12,26,17,15,6,3,18,11.43950899,4.986217605,6.677518027,2.910862072,4.774484161,7.473105914,9.541308034,3.991119141,4.693165882,4.531134847,3.243852802,3.477732595,1.895098414,3.38179819,3,11,9,10,14.173913,7,6.375,0,23,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,1397,79.46875,27.4375,61.75,8.71875,25.5,15.875,21.1875,10.75,25.34375,16.75,9.96875,7.9375,4.65625,17.4375,81,27.5,60.5,9,26.5,16,22,11,24.5,15,10,8,5,17,11.20767126,4.85225257,5.656854249,2.642510738,6.480740698,4.74341649,6.487891953,2.940265464,4.896406642,5.364158275,3.393393729,3.340248194,1.69647399,4.391615876,2,14,8,18.5,18.25,6.5,8.375,0,24,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,1211,83.645161,31.387097,61.387097,6.83871,19.258065,14.032258,19.322581,9.354839,25.709677,16.354839,9.451613,6.935484,3.903226,15.741935,86,32,61,7,20,15,20,9,24,17,9,7,4,15,13.28796042,5.559840645,6.641673584,3.099427689,5.446514115,5.79358188,8.247775821,3.146939148,6.558422295,5.997490475,3.668230364,2.988148591,2.226429653,3.705561091,4,12,8,18.5,20.541667,9,7.142857,0,24,Y
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1403,71.575758,24.606061,54.333333,6.090909,14.787879,16.272727,22.060606,9.393939,21.363636,13.363636,11.818182,6.878788,1.878788,17.454545,70,24,53,6,14,15,20,9,22,14,12,6,2,18,13.56472978,5.135290839,7.687923452,2.908646936,5.054438446,7.319804984,9.117083525,3.960266658,3.943492868,3.919647433,3.263956035,3.266855981,1.494940802,3.597663408,2,13,6,10,11.47619,12.5,12,0,21,W
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1240,71,25.068966,54.482759,8.896552,23.275862,11.965517,17.517241,7.896552,25.517241,13.517241,12.482759,6.034483,3,14.413793,70,25,53,8,24,12,18,8,25,13,12,6,3,14,10.92179994,4.078962,6.015579108,3.76397237,5.105295192,5.401605317,6.560818165,2.350453361,4.800451541,4.339360437,4.58741049,3.145095547,1.732050808,4.411974275,1,9,9,10,10.684211,7,7.6,0,19,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1272,76.83871,28.032258,59.032258,5.387097,16.064516,15.387097,23.580645,12.677419,24.709677,17,13.387097,8.645161,4.774194,18.032258,76,28,60,5,15,16,22,14,25,17,14,9,5,18,11.60200207,5.375772038,6.123636583,2.375954755,4.471655063,4.821323573,8.007389088,3.771711283,5.490558897,4.575295947,3.363306112,3.322131695,2.512763021,4.578819826,3,14,5,11,14.409091,13,12.222222,0,22,W
